#Wl[AA]	Flux[erg/cm^2/s/AA]	Error[erg/cm^2/s/AA]	
10321.354946	1.4107e-17	2.9229e-18	8.8231e-18
10321.955128	1.1444e-17	2.9168e-18	8.8226e-18
10322.555309	1.2905e-17	2.8688e-18	8.8220e-18
10323.155491	8.7359e-18	2.8748e-18	8.8215e-18
10323.755673	8.7228e-18	2.9218e-18	8.8209e-18
10324.355854	8.3625e-18	2.9084e-18	8.8204e-18
10324.956036	1.2935e-17	2.8707e-18	8.8198e-18
10325.556218	1.2681e-17	3.0584e-18	8.8193e-18
10326.156400	5.3368e-18	2.8384e-18	8.8187e-18
10326.756581	7.4040e-18	2.7800e-18	8.8182e-18
10327.356763	1.1079e-17	2.8096e-18	8.8176e-18
10327.956945	1.2398e-17	2.7916e-18	8.8171e-18
10328.557126	1.1257e-17	2.8334e-18	8.8165e-18
10329.157308	1.4443e-17	4.5288e-18	8.8160e-18
10329.757490	1.0148e-17	4.3583e-17	8.8154e-18
10330.357671	4.1852e-18	9.4184e-18	8.8149e-18
10330.957853	4.1910e-18	2.9042e-18	8.8143e-18
10331.558035	1.0322e-17	2.8551e-18	8.8138e-18
10332.158217	1.1047e-17	2.7190e-18	8.8132e-18
10332.758398	9.0243e-18	2.6327e-18	8.8127e-18
10333.358580	9.2359e-18	2.5904e-18	8.8121e-18
10333.958762	7.0189e-18	2.6348e-18	8.8116e-18
10334.558943	7.5640e-18	2.6162e-18	8.8110e-18
10335.159125	6.2335e-18	2.5409e-18	8.8105e-18
10335.759307	7.0828e-18	2.5320e-18	8.8099e-18
10336.359489	8.4151e-18	2.5368e-18	8.8094e-18
10336.959670	6.8813e-18	2.5103e-18	8.8088e-18
10337.559852	8.0678e-18	2.5072e-18	8.8083e-18
10338.160034	1.1299e-17	2.4695e-18	8.8077e-18
10338.760215	7.3846e-18	2.4663e-18	8.8072e-18
10339.360397	8.7631e-18	2.4772e-18	8.8066e-18
10339.960579	6.4519e-18	2.4354e-18	8.8061e-18
10340.560760	1.0867e-17	2.4313e-18	8.8055e-18
10341.160942	9.6152e-18	2.4243e-18	8.8050e-18
10341.761124	9.5076e-18	2.5755e-18	8.8044e-18
10342.361306	1.5458e-17	2.7409e-18	8.8039e-18
10342.961487	9.4037e-18	2.7974e-18	8.8033e-18
10343.561669	1.0864e-17	2.7482e-18	8.8028e-18
10344.161851	9.8116e-18	2.5654e-18	8.8022e-18
10344.762032	7.0746e-18	2.3656e-18	8.8017e-18
10345.362214	5.9463e-18	2.3456e-18	8.8012e-18
10345.962396	7.6417e-18	2.3382e-18	8.8006e-18
10346.562578	5.7701e-18	2.3242e-18	8.8001e-18
